candidate_id	checker	line	column	matcher	operator	numeric_literals	expression	source_fingerprint	source_text
numeric-7ecf39ef1f9270c093bc81934e49a201f4fb007866ab7f117c179343ed5e2758	evaluation/standards-effectiveness/verify-milestone-7-row-38-decomposition.sh	13	71	shell-numeric	-eq	0	""")"" -eq 0"	788a94a5f453d3425e4f7fcf298cbd933b4c640306cf460f8795bc6ade297845	"[[ ""$(awk -F '\t' '$1 == 38 && NF != 10 { n++ } END { print n+0 }' ""$O"")"" -eq 0 ]]"
numeric-5947887dd875ca2e83d19bfaa5e87445d8aa5c25e271714e38a3e5d3365a87be	evaluation/standards-effectiveness/verify-milestone-7-row-38-decomposition.sh	14	20	symbolic-numeric	>	1	NR > 1	33fba48b4bb28fa016b748328796ef3372091f3bb812bb320bbedcb430dc29fd	"[[ ""$(awk -F '\t' 'NR > 1 { print $1 FS $2 FS $3 FS $4 }' ""$V"")"" == $'STD-0088\tworkflows/documentation.md\tmerge-duplicate\tnone' ]]"
numeric-479ea2021220eacfc6dd6697ec422cdfc7be1a8134289f834c69cc309279b53d	evaluation/standards-effectiveness/verify-milestone-7-row-38-decomposition.sh	23	20	symbolic-numeric	==	38	$1 == 38	cfeabefff0a22fd13e0d0f2ba118d078512ba091266c8b3184393631e28115b3	"[[ ""$(awk -F '\t' '$1 == 38 { print $6 FS $7 FS $8 }' ""$S/milestone-7-execution-train.tsv"")"" == $'workflows/documentation.md\texists\tpre-slice-review' ]]"
numeric-74fd7ef8617b2841d6c022fd19a32f05b7d784526cc3e92774d7d64c7771a17f	evaluation/standards-effectiveness/verify-milestone-7-row-38-decomposition.sh	24	20	symbolic-numeric	==	38	$1 == 38	1587790622af52fdc602708509b9d5ff1a86f6541f4c3c76e83ead426da24033	"[[ ""$(awk -F '\t' '$1 == 38 { print $2 FS $4 FS $8 }' ""$S/milestone-7-accelerated-packages.tsv"")"" == $'P31\tworkflows/documentation.md\tfocused' ]]"
numeric-d6a22565d59e707ce8d5fefd0a370b458dd1d9077b999cc1d34cd5a15ac44662	evaluation/standards-effectiveness/verify-milestone-7-row-39-decomposition.sh	14	16	symbolic-numeric	==	39	$1 == 39	e6f34f26ee1ac7434668a9e0c893fd3e4a6f21a3a3aef292b351af6a13cce135	"  awk -F '\t' '$1 == 39 { n=split($3,a,"",""); for(i=1;i<=n;i++) print a[i] }' ""$O"""
numeric-f63f3096f5eb17c8e3ade5f649039e6f9481a27203ae63e6c85102e3ba12c45c	evaluation/standards-effectiveness/verify-milestone-7-row-39-decomposition.sh	17	20	symbolic-numeric	==	39	$1 == 39	ae36d4b6e0dc285abaf0cbed5355403990a6610193711a315a34b583da16f40c	"[[ ""$(awk -F '\t' '$1 == 39 { n++ } END { print n+0 }' ""$O"")"" -eq 3 ]]"
numeric-937f18d31d54d839513cbe8491dc92002fe82f1c466b320c3e25f369b7c4d1f1	evaluation/standards-effectiveness/verify-milestone-7-row-39-decomposition.sh	17	59	shell-numeric	-eq	3	""")"" -eq 3"	ae36d4b6e0dc285abaf0cbed5355403990a6610193711a315a34b583da16f40c	"[[ ""$(awk -F '\t' '$1 == 39 { n++ } END { print n+0 }' ""$O"")"" -eq 3 ]]"
numeric-c3f21f1c216bda17eb73d2953a981723fe267d84b48aae7b3f4a87a79fe8e3fe	evaluation/standards-effectiveness/verify-milestone-7-row-39-decomposition.sh	18	20	symbolic-numeric	==	39	$1 == 39	ff5f070e990f528501f582067a2915c4a4d9fbac652356b4f9af495bc6e69ee4	"[[ ""$(awk -F '\t' '$1 == 39 && NF != 10 { n++ } END { print n+0 }' ""$O"")"" -eq 0 ]]"
numeric-bfcb325ed5815d496d2a82073ac6cc808a27ea53c02b322ca42a05d3647bb775	evaluation/standards-effectiveness/verify-milestone-7-row-39-decomposition.sh	18	32	symbolic-numeric	!=	10	NF != 10	ff5f070e990f528501f582067a2915c4a4d9fbac652356b4f9af495bc6e69ee4	"[[ ""$(awk -F '\t' '$1 == 39 && NF != 10 { n++ } END { print n+0 }' ""$O"")"" -eq 0 ]]"
numeric-d5da0abbff08a50fadc8a2ed6b87ff0f3140913241560b61142f4acd682a5a6e	evaluation/standards-effectiveness/verify-milestone-7-row-39-decomposition.sh	18	71	shell-numeric	-eq	0	""")"" -eq 0"	ff5f070e990f528501f582067a2915c4a4d9fbac652356b4f9af495bc6e69ee4	"[[ ""$(awk -F '\t' '$1 == 39 && NF != 10 { n++ } END { print n+0 }' ""$O"")"" -eq 0 ]]"
numeric-9f08b0cd6e49ef397203576ee4ba947ad2ff2e30dee16f6efe9600475c1165e7	evaluation/standards-effectiveness/verify-milestone-7-row-39-decomposition.sh	19	20	symbolic-numeric	==	39	$1 == 39	4eb1fce2a29487b5d155147faa4e088653fe02657bceccaa0ee1cce1a7bcac42	"[[ ""$(awk -F '\t' '$1 == 39 && $2 == 1 { print $5 FS $6 FS $7 FS $8 FS $10 }' ""$O"")"" == $'topics/concurrency.md\texists\towner-review\tfocused\tnone' ]]"
numeric-be47566d49c5647b85bc3d041326966bb94c783cccfacd13ff4842d9c766cb6c	evaluation/standards-effectiveness/verify-milestone-7-row-39-decomposition.sh	19	32	symbolic-numeric	==	1	$2 == 1	4eb1fce2a29487b5d155147faa4e088653fe02657bceccaa0ee1cce1a7bcac42	"[[ ""$(awk -F '\t' '$1 == 39 && $2 == 1 { print $5 FS $6 FS $7 FS $8 FS $10 }' ""$O"")"" == $'topics/concurrency.md\texists\towner-review\tfocused\tnone' ]]"
numeric-831ff67527689037a1e50f97e54d489f6da0f9100cda87be937b7bbd396f9140	evaluation/standards-effectiveness/verify-milestone-7-row-39-decomposition.sh	20	20	symbolic-numeric	==	39	$1 == 39	32dc278dad3c4844f91af84bc07617abc5c670030154814e546da4ac8e73b01c	"[[ ""$(awk -F '\t' '$1 == 39 && $2 == 2 { print $5 FS $6 FS $7 FS $8 FS $10 }' ""$O"")"" == $'topics/architecture.md\texists\tpre-slice-review\tfocused\tnone' ]]"
numeric-49902b786bd9afc0d9383dc69ef45d0ba2307ff597a5128e37c3fd46ef39321d	evaluation/standards-effectiveness/verify-milestone-7-row-39-decomposition.sh	20	32	symbolic-numeric	==	2	$2 == 2	32dc278dad3c4844f91af84bc07617abc5c670030154814e546da4ac8e73b01c	"[[ ""$(awk -F '\t' '$1 == 39 && $2 == 2 { print $5 FS $6 FS $7 FS $8 FS $10 }' ""$O"")"" == $'topics/architecture.md\texists\tpre-slice-review\tfocused\tnone' ]]"
numeric-2f0228b01bfaccf69b4be422f09af804f3eadeb6da9d42cd24967ea18061a3cf	evaluation/standards-effectiveness/verify-milestone-7-row-39-decomposition.sh	21	20	symbolic-numeric	==	39	$1 == 39	6b2fc735b97c25162223acd3964b26922d0462d6c83c1e25fbbb10ae510943fd	"[[ ""$(awk -F '\t' '$1 == 39 && $2 == 3 { print $5 FS $6 FS $7 FS $8 FS $10 }' ""$O"")"" == $'reference/patterns/architecture.md\texists\tfinal-closure\tfocused\tnone' ]]"
numeric-e60e888f0ff5e34d404358e80942f0553411bbb07e43077ca8ad04f5d49d4717	evaluation/standards-effectiveness/verify-milestone-7-row-39-decomposition.sh	21	32	symbolic-numeric	==	3	$2 == 3	6b2fc735b97c25162223acd3964b26922d0462d6c83c1e25fbbb10ae510943fd	"[[ ""$(awk -F '\t' '$1 == 39 && $2 == 3 { print $5 FS $6 FS $7 FS $8 FS $10 }' ""$O"")"" == $'reference/patterns/architecture.md\texists\tfinal-closure\tfocused\tnone' ]]"
numeric-745a4090e0a58a1bdf6c8c1499b10bf8391d9504bdf2a50f272b73bd53a7ce17	evaluation/standards-effectiveness/verify-milestone-7-row-39-decomposition.sh	23	39	symbolic-numeric	>	1	NR > 1	45645ff07f8911e6eeea31c900e6dd7bb8243cceffd3c246a5ef676de948031b	"mapfile -t validated < <(awk -F '\t' 'NR > 1 { print $1 }' ""$V"")"
numeric-e60d69639436a029db4eb40531bb1578bf8a8e213910a71855b5e7a804be3a47	evaluation/standards-effectiveness/verify-milestone-7-row-39-decomposition.sh	25	20	symbolic-numeric	>	1	NR > 1	ea27ca30381fd08e288090ec1e112c820a6815c2c15e048c2381e8de217bbbec	"[[ ""$(awk -F '\t' 'NR > 1 && NF != 5 { n++ } END { print n+0 }' ""$V"")"" -eq 0 ]]"
numeric-7eee129766c4c8bf4ddf5a2ca2250af351bcca79375a3940a18aa65ae3656bd5	evaluation/standards-effectiveness/verify-milestone-7-row-39-decomposition.sh	25	30	symbolic-numeric	!=	5	NF != 5	ea27ca30381fd08e288090ec1e112c820a6815c2c15e048c2381e8de217bbbec	"[[ ""$(awk -F '\t' 'NR > 1 && NF != 5 { n++ } END { print n+0 }' ""$V"")"" -eq 0 ]]"
numeric-990e8672521a1598c8dca7856569bf200a841ca54fe8347d3b2284130b0c648e	evaluation/standards-effectiveness/verify-milestone-7-row-39-decomposition.sh	25	68	shell-numeric	-eq	0	""")"" -eq 0"	ea27ca30381fd08e288090ec1e112c820a6815c2c15e048c2381e8de217bbbec	"[[ ""$(awk -F '\t' 'NR > 1 && NF != 5 { n++ } END { print n+0 }' ""$V"")"" -eq 0 ]]"
numeric-44eb2668cb428cb10fa108f543be0e6d0fd5166a6f74e56b0149780938af1276	evaluation/standards-effectiveness/verify-milestone-7-row-39-decomposition.sh	26	20	symbolic-numeric	>	1	NR > 1	4274b8499e43eaef734695e234b71995cd1b392da7458196714679cb67c0c38f	"[[ ""$(awk -F '\t' 'NR > 1 && $2 != ""topics/architecture.md"" && $2 != ""topics/concurrency.md"" && $2 != ""topics/contracts.md"" && $2 != ""topics/cross-platform.md"" && $2 != ""topics/resilience.md"" && $2 != ""reference/patterns/architecture.md"" { n++ } END { print n+0 }' ""$V"")"" -eq 0 ]]"
numeric-216bfb7feda506e70dd9b3714c109c27b31958d087f75bf01eb6575e73927fe4	evaluation/standards-effectiveness/verify-milestone-7-row-39-decomposition.sh	26	269	shell-numeric	-eq	0	""")"" -eq 0"	4274b8499e43eaef734695e234b71995cd1b392da7458196714679cb67c0c38f	"[[ ""$(awk -F '\t' 'NR > 1 && $2 != ""topics/architecture.md"" && $2 != ""topics/concurrency.md"" && $2 != ""topics/contracts.md"" && $2 != ""topics/cross-platform.md"" && $2 != ""topics/resilience.md"" && $2 != ""reference/patterns/architecture.md"" { n++ } END { print n+0 }' ""$V"")"" -eq 0 ]]"
numeric-46cefda4fe0caccb5f19250f44e4353c71c2d7c332e9702bc4fd38f8d9828dca	evaluation/standards-effectiveness/verify-milestone-7-row-39-decomposition.sh	27	20	symbolic-numeric	>	1	NR > 1	b25205564e8c0389964b4e0f791dd5a34b429996a7f71670481306a2bc0b9759	"[[ ""$(awk -F '\t' 'NR > 1 && $3 != ""index"" && $3 != ""split"" && $3 != ""refine"" && $3 != ""move"" { n++ } END { print n+0 }' ""$V"")"" -eq 0 ]]"
numeric-173f1386cfca6379536c8889c211ebac252ea49d544ead09179f01b6b00591cf	evaluation/standards-effectiveness/verify-milestone-7-row-39-decomposition.sh	27	125	shell-numeric	-eq	0	""")"" -eq 0"	b25205564e8c0389964b4e0f791dd5a34b429996a7f71670481306a2bc0b9759	"[[ ""$(awk -F '\t' 'NR > 1 && $3 != ""index"" && $3 != ""split"" && $3 != ""refine"" && $3 != ""move"" { n++ } END { print n+0 }' ""$V"")"" -eq 0 ]]"
numeric-7d107bb3a65342d3eb7205266ad7a19e83c7978b27cc173e31eb1e8ad7d0111c	evaluation/standards-effectiveness/verify-milestone-7-row-39-decomposition.sh	41	20	symbolic-numeric	==	39	$1 == 39	1831d462b09f57db026b198702d7cce1c4f6806ba171e0db396ca1a6eebdad53	"[[ ""$(awk -F '\t' '$1 == 39 { print $6 FS $7 FS $8 }' ""$S/milestone-7-execution-train.tsv"")"" == $'reference/patterns/architecture.md\tmissing\towner-review' ]]"
numeric-132608805a3e8a689ddaa692cc3d306b9e54efe3bdc7d3c6e542de2720792a82	evaluation/standards-effectiveness/verify-milestone-7-row-39-decomposition.sh	42	20	symbolic-numeric	==	39	$1 == 39	fc2904e7dcaa8bde72681ae07f19cf0c778ff0d19bde22737000909fa5f4ad50	"[[ ""$(awk -F '\t' '$1 == 39 { print $2 FS $4 FS $8 }' ""$S/milestone-7-accelerated-packages.tsv"")"" == $'P32\treference/patterns/architecture.md\tfocused' ]]"
numeric-3dd6744b9819f1b4dd05863a65dd84f691cec86e199387071f6e8e7ca4d78517	evaluation/standards-effectiveness/verify-milestone-7-row-40-decomposition.sh	11	20	symbolic-numeric	==	40	$1 == 40	5e4b8178b6972118f37873224b95c56e2ecbd20c2f225e73add90a4d5d7a2019	"[[ ""$(awk -F '\t' '$1 == 40 { print $2 FS $3 FS $4 FS $5 FS $6 FS $7 FS $8 FS $10 }' ""$O"")"" == $'1\tSTD-0134\tARCHITECTURE-PATTERNS.md\treference/patterns/architecture.md\texists\tfinal-closure\tfocused\tnone' ]]"
numeric-5daf96d66d64055c77e7567891725d8cd194729f0068cebd98c821b2e8020f9e	evaluation/standards-effectiveness/verify-milestone-7-row-40-decomposition.sh	12	20	symbolic-numeric	==	40	$1 == 40	afc42f335f689465485275f0b962c5ed421417c0051dbde9ff5423ad3903c6d1	"[[ ""$(awk -F '\t' '$1 == 40 { n++ } END { print n+0 }' ""$O"")"" -eq 1 ]]"
numeric-bb0de48b7535e89cede6ec6f5ca8da3bd4e304516ab4b4b5fe6e524e30887849	evaluation/standards-effectiveness/verify-milestone-7-row-40-decomposition.sh	12	59	shell-numeric	-eq	1	""")"" -eq 1"	afc42f335f689465485275f0b962c5ed421417c0051dbde9ff5423ad3903c6d1	"[[ ""$(awk -F '\t' '$1 == 40 { n++ } END { print n+0 }' ""$O"")"" -eq 1 ]]"
numeric-8e4df14b20d522950083ea7aa1c820bae25f011021dd56cf574663815fb963ae	evaluation/standards-effectiveness/verify-milestone-7-row-40-decomposition.sh	13	20	symbolic-numeric	==	40	$1 == 40	1ac41fdc3b042bb8daaac1aa5efdec0fb72c160b2a74204b2616806278569078	"[[ ""$(awk -F '\t' '$1 == 40 && NF != 10 { n++ } END { print n+0 }' ""$O"")"" -eq 0 ]]"
numeric-127f29f030d044f481842547572560cf20d4d7389e7209f8f669e808094728fa	evaluation/standards-effectiveness/verify-milestone-7-row-40-decomposition.sh	13	32	symbolic-numeric	!=	10	NF != 10	1ac41fdc3b042bb8daaac1aa5efdec0fb72c160b2a74204b2616806278569078	"[[ ""$(awk -F '\t' '$1 == 40 && NF != 10 { n++ } END { print n+0 }' ""$O"")"" -eq 0 ]]"
numeric-bb601bc372453cb96344753acacf836587708a40d851e4304e0a38bee5792e81	evaluation/standards-effectiveness/verify-milestone-7-row-40-decomposition.sh	13	71	shell-numeric	-eq	0	""")"" -eq 0"	1ac41fdc3b042bb8daaac1aa5efdec0fb72c160b2a74204b2616806278569078	"[[ ""$(awk -F '\t' '$1 == 40 && NF != 10 { n++ } END { print n+0 }' ""$O"")"" -eq 0 ]]"
numeric-270a7dcd8476d12f87cda195d18af5231de1339ce0bb8f4df53adc160c0d47f7	evaluation/standards-effectiveness/verify-milestone-7-row-40-decomposition.sh	14	20	symbolic-numeric	>	1	NR > 1	80dbc605b283275aa7a7629218df3f12db9ef6eae80beb4a839e478495191267	"[[ ""$(awk -F '\t' 'NR > 1 { print $1 FS $2 FS $3 FS $4 }' ""$V"")"" == $'STD-0134\treference/patterns/architecture.md\tmerge-duplicate\tnone' ]]"
numeric-f4abd3d491676badc3ed2630046756e78d31367ac82a5aa145b2d53e2bc8cc32	evaluation/standards-effectiveness/verify-milestone-7-row-40-decomposition.sh	15	20	symbolic-numeric	>	1	NR > 1	ea27ca30381fd08e288090ec1e112c820a6815c2c15e048c2381e8de217bbbec	"[[ ""$(awk -F '\t' 'NR > 1 && NF != 5 { n++ } END { print n+0 }' ""$V"")"" -eq 0 ]]"
numeric-ae9349e23bbb3badaad0a3157da6488b04a3f897e5dceb5e80d4b2c4b6ae9474	evaluation/standards-effectiveness/verify-milestone-7-row-40-decomposition.sh	15	30	symbolic-numeric	!=	5	NF != 5	ea27ca30381fd08e288090ec1e112c820a6815c2c15e048c2381e8de217bbbec	"[[ ""$(awk -F '\t' 'NR > 1 && NF != 5 { n++ } END { print n+0 }' ""$V"")"" -eq 0 ]]"
numeric-c79eb58d8801d6bc39a937de52f76c7d7e47adbf553d78ae6402edcf941e5bab	evaluation/standards-effectiveness/verify-milestone-7-row-40-decomposition.sh	15	68	shell-numeric	-eq	0	""")"" -eq 0"	ea27ca30381fd08e288090ec1e112c820a6815c2c15e048c2381e8de217bbbec	"[[ ""$(awk -F '\t' 'NR > 1 && NF != 5 { n++ } END { print n+0 }' ""$V"")"" -eq 0 ]]"
numeric-752d6b31485e2bf392770c8f38a647f7da5c7e518d83b2547d0c69279c8f390b	evaluation/standards-effectiveness/verify-milestone-7-row-40-decomposition.sh	26	20	symbolic-numeric	==	40	$1 == 40	0280e27564ed4841dcd6da41c8d3ee5f6f44b3882d29c665d1907c7129a9f003	"[[ ""$(awk -F '\t' '$1 == 40 { print $6 FS $7 FS $8 }' ""$S/milestone-7-execution-train.tsv"")"" == $'reference/patterns/architecture.md\tmissing\towner-review' ]]"
numeric-5722791d2694455138fda29ff299f49ba3239d30dc46e6b3bad5a2cd1db9bd84	evaluation/standards-effectiveness/verify-milestone-7-row-40-decomposition.sh	27	20	symbolic-numeric	==	40	$1 == 40	9cee8332c60b8afa4f5ba9a03dcfb8c650b1776c0c08f0952564a7f7d06db290	"[[ ""$(awk -F '\t' '$1 == 40 { print $2 FS $4 FS $8 }' ""$S/milestone-7-accelerated-packages.tsv"")"" == $'P32\treference/patterns/architecture.md\tfocused' ]]"
numeric-b484ab9147065208500f8b1c0b90bcfe3611ae73331bdd0a51f227e8c4842f2a	evaluation/standards-effectiveness/verify-milestone-7-row-41-decomposition.sh	11	20	symbolic-numeric	==	41	$1 == 41	effff0519ed08acf11bab5add6e83b9870d6a5e3d1ea717b23d452f5bade7c6a	"[[ ""$(awk -F '\t' '$1 == 41 { print $2 FS $3 FS $4 FS $5 FS $6 FS $7 FS $8 FS $9 }' ""$S/milestone-7-execution-train.tsv"")"" == $'reference-index-closure\tSTD-0349\tSTD-0349\tDOCUMENTATION-STANDARDS.md\tworkflows/documentation.md\texists\tfinal-closure\tfocused' ]]"
numeric-f255aa7a143b480092f1db631f0ce206df4b75bd8dfe4a36b2195ea0fdcca785	evaluation/standards-effectiveness/verify-milestone-7-row-41-decomposition.sh	12	20	symbolic-numeric	==	41	$1 == 41	976a384e1e9b7af05a1e7e9e8ee87f3f25eb0e235b29590f9e1d2c24b8145d97	"[[ ""$(awk -F '\t' '$1 == 41 { print $2 FS $3 FS $4 FS $5 FS $6 FS $7 FS $8 FS $9 FS $10 }' ""$S/milestone-7-accelerated-packages.tsv"")"" == $'P33\tmechanical\tworkflows/documentation.md\tclosure-only\tmigration-structure\tserial-only\tfocused\tdocumentation-index-closure\tcore' ]]"
numeric-24ef4d473362659686b4df91de548281e3340fcf5e53ccfbf647d51498999217	evaluation/standards-effectiveness/verify-milestone-7-row-41-decomposition.sh	13	20	symbolic-numeric	>	1	NR > 1	52557418a726e92780fe3f09e347b20f859108a51e210ae97b66d6cf0e451d68	"[[ ""$(awk -F '\t' 'NR > 1 { print $1 FS $2 FS $3 FS $4 }' ""$V"")"" == $'STD-0349\tworkflows/documentation.md\tindex\tnone' ]]"
numeric-494ebcacc186201042055a745e9a31019046208dfcea6874604f545f47259e5d	evaluation/standards-effectiveness/verify-milestone-7-row-41-decomposition.sh	14	20	symbolic-numeric	>	1	NR > 1	ea27ca30381fd08e288090ec1e112c820a6815c2c15e048c2381e8de217bbbec	"[[ ""$(awk -F '\t' 'NR > 1 && NF != 5 { n++ } END { print n+0 }' ""$V"")"" -eq 0 ]]"
numeric-77438fc12eb1cad21a0d1e13198b62d81bb787f9c08f84c70825116182f8293a	evaluation/standards-effectiveness/verify-milestone-7-row-41-decomposition.sh	14	30	symbolic-numeric	!=	5	NF != 5	ea27ca30381fd08e288090ec1e112c820a6815c2c15e048c2381e8de217bbbec	"[[ ""$(awk -F '\t' 'NR > 1 && NF != 5 { n++ } END { print n+0 }' ""$V"")"" -eq 0 ]]"
numeric-9056864c7d22596d683eddebd98cfa1e3229c8360ea50cf02a4eca619b6e02bd	evaluation/standards-effectiveness/verify-milestone-7-row-41-decomposition.sh	14	68	shell-numeric	-eq	0	""")"" -eq 0"	ea27ca30381fd08e288090ec1e112c820a6815c2c15e048c2381e8de217bbbec	"[[ ""$(awk -F '\t' 'NR > 1 && NF != 5 { n++ } END { print n+0 }' ""$V"")"" -eq 0 ]]"
numeric-7f533ee2a7b7ede2b8671a49479bf504463d3bbc107a9c8c0deb35f2d72cb9b0	evaluation/standards-effectiveness/verify-milestone-7-row-42-decomposition.sh	11	20	symbolic-numeric	==	42	$1 == 42	75cc5379af712b20fac3845e346aeba8aa8b87bf51877b0b97b7e75fd06597d8	"[[ ""$(awk -F '\t' '$1 == 42 { print $2 FS $3 FS $4 FS $5 FS $6 FS $7 FS $8 FS $9 }' ""$S/milestone-7-execution-train.tsv"")"" == $'reference-index-closure\tSTD-0582\tSTD-0582\tSECURITY-STANDARDS.md\ttopics/security.md\texists\tfinal-closure\tfocused' ]]"
numeric-13b8f059f269d0dcd6f4af404c9eefb546d16e93b79a24740c2c63a4e77d2b61	evaluation/standards-effectiveness/verify-milestone-7-row-42-decomposition.sh	12	20	symbolic-numeric	==	42	$1 == 42	314a68e3fb103ec14d4545cd5a350f7b5f2e67d7ad5b53d30390278eccffd9c6	"[[ ""$(awk -F '\t' '$1 == 42 { print $2 FS $3 FS $4 FS $5 FS $6 FS $7 FS $8 FS $9 FS $10 }' ""$S/milestone-7-accelerated-packages.tsv"")"" == $'P34\tmechanical\ttopics/security.md\tclosure-only\tmigration-structure\tserial-only\tfocused\tsecurity-index-closure\tcore,workflow.verification' ]]"
numeric-0c7ecbf63c46bf641c4e6ead447e63149f0f3278ad54176fd3fd788711e22256	evaluation/standards-effectiveness/verify-milestone-7-row-42-decomposition.sh	13	20	symbolic-numeric	>	1	NR > 1	eb1fcb7e358903e433f1047330094c8fb96dcb8cd0eb71a95e12bff01e76c8c0	"[[ ""$(awk -F '\t' 'NR > 1 { print $1 FS $2 FS $3 FS $4 }' ""$V"")"" == $'STD-0582\ttopics/security.md\tindex\tnone' ]]"
numeric-73630501546306a5b58d29add629adbbbc6a55f562da55cf3e7655403ca60f10	evaluation/standards-effectiveness/verify-milestone-7-row-42-decomposition.sh	14	20	symbolic-numeric	>	1	NR > 1	ea27ca30381fd08e288090ec1e112c820a6815c2c15e048c2381e8de217bbbec	"[[ ""$(awk -F '\t' 'NR > 1 && NF != 5 { n++ } END { print n+0 }' ""$V"")"" -eq 0 ]]"
numeric-29ac4538e18753f229b31ae3aedf12b1e7b800fdc3c07c567eda85d16350b2c0	evaluation/standards-effectiveness/verify-milestone-7-row-42-decomposition.sh	14	30	symbolic-numeric	!=	5	NF != 5	ea27ca30381fd08e288090ec1e112c820a6815c2c15e048c2381e8de217bbbec	"[[ ""$(awk -F '\t' 'NR > 1 && NF != 5 { n++ } END { print n+0 }' ""$V"")"" -eq 0 ]]"
numeric-63a3ff17ca95e44ab3bef15cf02fd765220c635ce0544c2c7e52673cc35b9f49	evaluation/standards-effectiveness/verify-milestone-7-row-42-decomposition.sh	14	68	shell-numeric	-eq	0	""")"" -eq 0"	ea27ca30381fd08e288090ec1e112c820a6815c2c15e048c2381e8de217bbbec	"[[ ""$(awk -F '\t' 'NR > 1 && NF != 5 { n++ } END { print n+0 }' ""$V"")"" -eq 0 ]]"
numeric-3d57507b5d4c5764b04826a8dff5556d796cbb5e04a4d10729d49ad5cec24896	evaluation/standards-effectiveness/verify-milestone-7-row-43-decomposition.sh	13	20	symbolic-numeric	==	43	$1 == 43	c15bfd4243d59b4520372018944d0bd2f4fa5c227d5d5239b6a05b5f62175493	"[[ ""$(awk -F '\t' '$1 == 43 { print $2 FS $3 FS $4 FS $5 FS $6 FS $7 FS $8 FS $9 }' ""$S/milestone-7-execution-train.tsv"")"" == $'reference-index-closure\tSTD-0758\tSTD-0758\tlanguages/rust/RUST-LANGUAGE-BINDINGS-STANDARDS.md\tprofiles/languages/rust/language-bindings.md\texists\tfinal-closure\tfocused' ]]"
numeric-3cfe35d9c555857c5b79f47a8e4535f58792e8ae842a88d2426a7267a57a0133	evaluation/standards-effectiveness/verify-milestone-7-row-43-decomposition.sh	14	20	symbolic-numeric	==	43	$1 == 43	84d1b8d93faebaf9a7d660963bc322db38ef831a240a21bc3d582b94e85a519c	"[[ ""$(awk -F '\t' '$1 == 43 { print $2 FS $3 FS $4 FS $5 FS $6 FS $7 FS $8 FS $9 FS $10 }' ""$S/milestone-7-accelerated-packages.tsv"")"" == $'P35\tmechanical\tprofiles/languages/rust/language-bindings.md\tclosure-only\tmigration-structure\tserial-only\tfocused\trust-binding-index-closure\tcore,workflow.verification,profile.language.rust,profile.boundary.language-bindings' ]]"
numeric-3f62df31ed180b33a7cd8a7ab81bcd5f8da235134effaff85a23e23c0bd3d87a	evaluation/standards-effectiveness/verify-milestone-7-row-43-decomposition.sh	15	20	symbolic-numeric	>	1	NR > 1	94fa109149b4a78c39802db42ffebee966d43664e6003ff3951e83e5fde7a5f2	"[[ ""$(awk -F '\t' 'NR > 1 { print $1 FS $2 FS $3 FS $4 }' ""$V"")"" == $'STD-0758\tprofiles/languages/rust/language-bindings.md\tindex\tnone' ]]"
numeric-60298856528126bae9bdb0e5c00c4209f063463af9fd16fcc74390d793aca1b4	evaluation/standards-effectiveness/verify-milestone-7-row-43-decomposition.sh	16	20	symbolic-numeric	>	1	NR > 1	ea27ca30381fd08e288090ec1e112c820a6815c2c15e048c2381e8de217bbbec	"[[ ""$(awk -F '\t' 'NR > 1 && NF != 5 { n++ } END { print n+0 }' ""$V"")"" -eq 0 ]]"
numeric-75c40182db5c20a4b413e52dbe70f9fcc519352c77b0c0d3d0c9f9923111a08f	evaluation/standards-effectiveness/verify-milestone-7-row-43-decomposition.sh	16	30	symbolic-numeric	!=	5	NF != 5	ea27ca30381fd08e288090ec1e112c820a6815c2c15e048c2381e8de217bbbec	"[[ ""$(awk -F '\t' 'NR > 1 && NF != 5 { n++ } END { print n+0 }' ""$V"")"" -eq 0 ]]"
numeric-27786228d591bd95f9dc2ccbce64fc617d2b6ea5006b371eb89bf9148af39323	evaluation/standards-effectiveness/verify-milestone-7-row-43-decomposition.sh	16	68	shell-numeric	-eq	0	""")"" -eq 0"	ea27ca30381fd08e288090ec1e112c820a6815c2c15e048c2381e8de217bbbec	"[[ ""$(awk -F '\t' 'NR > 1 && NF != 5 { n++ } END { print n+0 }' ""$V"")"" -eq 0 ]]"
